__Title__,__URL__,Image Subject,Penn Archival Type,Penn Archival Folder Number,Penn Archival Image Number,Penn Archival Box Number,Penn Archival Image Label,Transcription,Field Number,Transcribed Context,Transcribed Measurements,Transcribed Legrain Category,Legrain Card Includes Photo,Legrain Card Includes Drawing,Penn Archival Card Number,Transcribed Museum Number,Field Photo Number,Transcribed Catalogue Number,Title,Description (Media Properties),Date,Author,Publisher,Publication place,Volume,Journal,Editors,Title of Article,Issue,Citation,Pages
8732,http://www.ur-online.org/media_item/181760/
PH,http://www.ur-online.org/media_item/189440/,Travel; People; Female; Male; Western Visitors; Children,PH,F02,005a,B17,LP107
F46,http://www.ur-online.org/media_item/189952/,,,F46,,B08,,Fr_t-Fem. waist up w. Drab,1136,Dq.,39 mm,Nude Fem-H_d-raised,No,Yes,C027
F00A,http://www.ur-online.org/media_item/191232/,,,F00A,,B08,,Fr_t Fem. Fig. clasp_d,U. 100,TTA,,Nude Clasp_d,No,Yes,C008
F05,http://www.ur-online.org/media_item/191488/,,,F05,,B08,,Spouted clay vase. Incised (=Granny),10183,PG. 778,"h. 360mm
Rim 90
Base 70",Spout_d Vase - Granny,No,No,C011,17249,of Enlarg_t
F13,http://www.ur-online.org/media_item/192768/,,,F13,,B08,,"Buff clay. Beard_d man- Brok at knees
Nude- Bell. Ityphallic- Holds 2 palms? 
Like armed god- but no horned milk.",1782,Dq.,84x29mm,"Nude, worshiper carrying palms (? handles with markings?) - Double rope belt",No,No,C004,15630,(174)=190,107
F20,http://www.ur-online.org/media_item/193024/,,,F20,,B08,,"Drab
Head only-mitre & beard.",3063,Dq.,,Armed god-Bull's ears,No,Yes,C045,,,
F29,http://www.ur-online.org/media_item/193280/,,,F29,,B08,,"Stool model
Sq. seat w cane centre.
2 legs broken",18263,Dq.,20x40,Stool,No,No,C024,,,
F39,http://www.ur-online.org/media_item/193536/,,,F39,,B08,,"Shoulders- 
Necklace-
Kaunakes robe with sleeves covering arms.",,,,,No,No,C007,,,
Ur Excavation Volumes Provisional,http://www.ur-online.org/media_item/1/,,,,,,,,,,,,,,,,,,Ur Excavation Volumes Provisional
8477,http://www.ur-online.org/media_item/181505/,,,,,,,,,,,,,,,,,,
8733,http://www.ur-online.org/media_item/181761/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189441/,Travel; Landscape; Sheep or Goat/s; Arabs; Car; Mountain; Tree,PH,F02,005b,B17,LP108,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189953/,,,F46,,B08,,Nude Fem. clasp_d Head & Feet miss_g. Neckl. waist bangles. Between breasts a rosette on either side a vertical post(?) decorated at intervals w. a rosette.,7670,Dq.,w. 32.,Nude clasp_d-Rosettes,No,Yes,C028,,,,
F00A,http://www.ur-online.org/media_item/191233/,,,F00A,,B08,,Nude Fem. clasp_d over breast (prayer?) Head & feet miss_g,6948,KP.S,W. 50,Nude clasp_d,No,Yes,C009,,,,
F05,http://www.ur-online.org/media_item/191489/,,,F05,,B08,,"CF. Englarg_d 
Clay offe_g table",8245,"TTE 
PG.","d. 310 mm
h. 350
d. foot 290",Offer table,No,No,C012,17310,843,,
F13,http://www.ur-online.org/media_item/192769/,,,F13,,B08,,"about Loins - supporting a sheath on front-Long beard-braided-Turban or hairband. Feet broken off.
Moulded.",,,,,No,No,C004A,,,,
F20,http://www.ur-online.org/media_item/193025/,,,F20,,B08,,"Beard_d man, horn_d cap, hold_g
2 objects against sh. (Cairid fashion)
Flounc_d skirt. Mended-Whitish",1007.,Dq.,140mm,Armed-god,No,No,C046,,,,
F29,http://www.ur-online.org/media_item/193281/,,,F29,,B08,,Stool w. wicker work seat.,18707,Dq.,"Circ. 35
h. 25",Stool,No,No,C025,,,,
F39,http://www.ur-online.org/media_item/193537/,,,F39,,B08,,TC. relief Fr_t below waist. seated godess,1113,Railway Site,55mm,seat_d-Kaunakes,No,No,C008,31-16-910,,,
8734,http://www.ur-online.org/media_item/181762/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189442/,Travel; Landscape; Sheep or Goat/s; Arabs; Tree; Village,PH,F02,005c,B17,LP109,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189954/,,,F46,,B08,,TC. relief. Nude fem. w. snood % neckl. H. clasp_d on breast Bold model_g Broken off at waist,16485,Dq.,h. 52mm,Nude clasp_d,Yes,No,C029,,1861,,
F00A,http://www.ur-online.org/media_item/191234/,,,F00A,,B08,,Mould_d Fr_t waist down. Fem.-Lower end turn_d up. creamy,1148,Dq.,l. 57,Nude Fem.,No,Yes,C010,,,,
F05,http://www.ur-online.org/media_item/191490/,,,F05,,B08,,cf Enlarg_d clay offer_g table,10748,PG. 895,,offer table,No,No,C013,B17245,,252,
F13,http://www.ur-online.org/media_item/192770/,,,F13,,B08,,"Mould_d broken below knees.
Beard_d fig. w. plait_d locks.
hold_g emblem in each. hand.",1329,Dq.,h.85,,Yes,No,C005,15630,(174=) 190,,
F20,http://www.ur-online.org/media_item/193026/,,,F20,,B08,,"Stand_g god, beard_d, horn_d cap
hold_g weapons.",18967,Brought in,h.70.,Armed god,No,No,C047,,,,
F29,http://www.ur-online.org/media_item/193282/,,,F29,,B08,,Stool w. wicker- work seat.,18708,Dq.,30x95 Circ.,Stool,No,No,C026,,,,
F39,http://www.ur-online.org/media_item/193538/,,,F39,,B08,,TC. Fig Pinkish ware. Fem. in flounc_d dress w. hands clasped-stal encrusted,3040,Dq.,,Dress_d-clasp_d- no emblem,Yes,No,C009,,421,,
Ur Albums Photo Provisional,http://www.ur-online.org/media_item/3/,,,,,,,,,,,,,,,,,,,Ur Albums Photo Provisional
8479,http://www.ur-online.org/media_item/181507/,,,,,,,,,,,,,,,,,,,
8735,http://www.ur-online.org/media_item/181763/,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189443/,Travel; People; Female; Male; Western Visitors; Modern; Tree,PH,F02,005d,B17,LP,,,,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191235/,,,F00A,,B08,,"Fem, Lower part trunk & legs only
Fine mould.",2719,,,Nude - clasp_d,No,Yes,C011,,,,,
F05,http://www.ur-online.org/media_item/191491/,,,F05,,B08,,"CF. Enlarg_d

Clay offering table",9237,PG 362,"h. 290
rim 340
base 240",offer table,No,No,C014,17311,,253,,
F13,http://www.ur-online.org/media_item/192771/,,,F13,,B08,,"Fr_t red. mould_d
Head & body. Beard_d man. hold_g whip (?) in rt. h.",1328,Dq,h.47.,"Nude man, holding 
[drawn symbol/also something crossed out]",No,No,C006,,,,,
8486,http://www.ur-online.org/media_item/181514/,,,,,,,,,,,,,,,,,,,,,,,,
8742,http://www.ur-online.org/media_item/181770/,,,,,,,,,,,,,,,,,,,,,,,,
10523,http://www.ur-online.org/media_item/183562/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189450/,Travel; People; Female; Village; Tree,PH,F02,006e,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189706/,,,F55,,B08,,Model brick. Burnt. All (A-D) Found in connect. w. 3_d dyn mud brick walls.,6901C,KP. Walls at N. end.,128x64x17mm,Brick,No,No,C016,16253,,219,,,,,,,
F46,http://www.ur-online.org/media_item/189962/,,,F46,,B08,,"TC. relief Type III. c. Y nude fem. w h. clasped below breasts. A-complete 
A-H-
very lightly Fired R...might be modern case mould.",16939,Dq.,105mm,Nude clasped,Yes,No,C037,31-43-386,1862,,,,,,,,
F00A,http://www.ur-online.org/media_item/191242/,,,F00A,,B08,,"Nude Fem. Type III. C. KK. 
A. Broken at knees poor
B.  "" thighs """,16448,Dq.,,Nude,No,No,C018,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191498/,,,F06,,B08,,H_d modell_d Body of a man: upper nude-- Lower drap_d Arms borken. Perhaps left to breast holding a dagger.,,,,,No,Yes,C002,31-43-372,1898,,,,,,,,
F13,http://www.ur-online.org/media_item/192778/,,,F13,,B08,,,,,,,Yes,No,C012A,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193034/,,,F20,,B08,,"TC Fr_t Head & left sh.
Beard_d God, full face, high crown
pleated dress, hold_g a cup (?)
to his breast.",18020,Dq.,80x60mm,God holds [drawing] in left,No,Yes,C055,,2050,,,,,,,,
F30,http://www.ur-online.org/media_item/193290/,,,F30,,B08,,"[15 circled upper top of note]
Moulded plaque-Broken middle
Idem. u. 1021: 14994
          u. 17169.
Nude, bejeweled, clasped, seated(?) Framed in by stars & crescent, border line checker, second string of beads Light beaded veil over shoulders half arms and breasts.
Double bangle
Double lunate earrings
hair flat above, drawn behind ears. 
tied above eyebrows",1103,Dq.,47x40mm,,No,No,C002,15678,,,,,,,,,
F39,http://www.ur-online.org/media_item/193546/,,,F39,,B08,,TC. seated god_ss full face. hold_g vase(?) against her body Pleat_d Flounc_d dress. shawl(?) over sh.,17173,Dq.,h. 90,Fem. seat_d Kaunak holds vase.,No,No,C017,,1894,,,,,,,,
Ur Excavations Texts VIII.2: Royal Inscriptions Part II,http://www.ur-online.org/media_item/11/,,,,,,,,,,,,,,,,,,Ur Excavations Texts VIII.2: Royal Inscriptions Part II,,1965,"Sollberger, E.",British Museum Publications,London,2
8487,http://www.ur-online.org/media_item/181515/,,,,,,,,,,,,,,,,,,,,,,,,
8743,http://www.ur-online.org/media_item/181771/,,,,,,,,,,,,,,,,,,,,,,,,
10524,http://www.ur-online.org/media_item/183563/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189451/,Travel; People; Children; Village; Arabs,PH,F02,006f,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189707/,,,F55,,B08,,TC. Mould. for adze head(?chisel?),7677,From S.M? approx depth 25,175x50mm,Mould:adze:,No,No,C017,17223,,,,,,,,,
F46,http://www.ur-online.org/media_item/189963/,,,F46,,B08,,TC. Red Clay. young nude fem. ir. hands clasp_d...Feet&hard mi...,17658,"Found in Larsa in mud brick wall, behind ward-sin's bastion NW of Zig-then older than wall.",h 90mm,Nude-Clasp_d,Yes,No,C038,,2046,,,,,,,,
F00A,http://www.ur-online.org/media_item/191243/,,,F00A,,B08,,"Nude fem. Type III C.S.
A. broken at hips.
B - "" waist",16454,Dq.,,Nude,No,No,C019,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191499/,,,F06,,B08,,Drap_d Fem. Rt. hanging. L. to breast Necklace. Incis_d robe H_d model_d Head missing. oval base,,,,,No,No,C003,31-43-373,1898,,,,,,,,
F13,http://www.ur-online.org/media_item/192779/,,,F13,,B08,,"T.C. fig.
Beard_d male, nude, w. sickle in
rt. & bird in lt. hand.",3165 [original 3168 number 8 crossed out and replaced with 5],Dq.,,Nude man-Bird & [drawing] in h_d,Yes,Yes,C013,,421,,,,,,,,
F20,http://www.ur-online.org/media_item/193035/,,,F20,,B08,,"TC. relief.. Beard_d. horn_d god. clasped Beard. Locks. With ornaments (kaunakes)
from top to below shoulders.
close Fitting tight below waist
Rosettes & crescents",18613,Dq.,80x45mm,"(drawing)
Bulls ear God-clasped
kuanakes From crown to 
waist-Tight robe below  000
                                      0000
                                      000",No,Yes,C056,33-35-24,2232,,,,,,,,
F30,http://www.ur-online.org/media_item/193291/,,,F30,,B08,,"High comb divided in 5 rays.
Three [drawing] one [drawing] one {drawing]",,,,,No,No,C003,,,,,,,,,,
F39,http://www.ur-online.org/media_item/193547/,,,F39,,B08,,TC. Fr_t from waist up. Fem. Full face. appear_g seat_d drap_d hands held one above the oher. Hair in two simple heavy locks.,18061,Dq.,55x90mm,Woman seat_d drap_d Fist one above other,Yes,No,C018,,2056,,,,,,,,
Ur Excavations VIII; The Kassite Period and the period of the Assyrian Kings,http://www.ur-online.org/media_item/12/,,,,,,,,,,,,,,,,,,Ur Excavations VIII; The Kassite Period and the period of the Assyrian Kings,,1965,"Woolley, Leonard",Oxford University Press,Oxford,
8488,http://www.ur-online.org/media_item/181516/,,,,,,,,,,,,,,,,,,,,,,,,
8744,http://www.ur-online.org/media_item/181772/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189452/,Travel; Landscape; Tree; Village,PH,F02,006g,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189708/,,,F55,,B08,,mould-For Puzuzu head. glass beads on side of it an inscription.??,18371,Dq.,40x37,Mould-Puzuzu Inscription,No,No,C018,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189964/,,,F46,,B08,,TC. relief Nude fem. w. h. clasp_d below breasts-slender-well model_d head missing.,16963,Dq.,115mm,Nude clasp_d-slender,No,No,C039,,1850,,,,,,,,
F00A,http://www.ur-online.org/media_item/191244/,,,F00A,,B08,,Nude fem. clasp_d,6837,Dq.,80x25mm,Nude clasp_d,No,No,C020,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191500/,,,F06,,B08,,TC. hand-model. Complete crude Fig.  God(?) beard_d wearing long garm_t,18076,Dq.,80x40mm,Arch-Man-H_d model_d Drap_d,No,No,C004,,2057,,,,,,,,
F13,http://www.ur-online.org/media_item/192780/,,,F13,,B08,,,,,,,Yes,No,C013A,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193036/,,,F20,,B08,,"Moud_d reddish clay fig.
Fem (?) fig. Elaborate flounc_d skirt
cf. Nipp. TC cat no 95-97. 99. 104",1365,Dq,ht.84mm,Drap_d clasp_d Strap_d on sh,No,No,C057,,192,,,,,,,,
F30,http://www.ur-online.org/media_item/193292/,,,F30,,B08,,"[15 circled upper to
p of note]",1103,,,,Yes,No,C004,15678,,,,,,,,,
F39,http://www.ur-online.org/media_item/193548/,,,F39,,B08,,"Fem. drap_d clasp_d Incis_d markings indicate folds of cloak, & incised band across left sh. High collar- Broken below waist.",6582,KP.,30x45mm,Dress_d Fem-clasp_d,No,No,C019,,,,,,,,,,
British Museum Digital Assets Database,http://www.ur-online.org/media_item/13/,,,,,,,,,,,,,,,,,,,British Museum Digital Assets Database,,,,,
8489,http://www.ur-online.org/media_item/181517/,,,,,,,,,,,,,,,,,,,,,,,,
8745,http://www.ur-online.org/media_item/181773/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189453/,Travel; Landscape; Tree; Village,PH,F02,007a,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189709/,,,F55,,B08,,TC. mould-for Puzuzu head,15752,C.L.W  Larsa rub_sh,70x50x40,Mould-Puzuzu,No,No,C019,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191245/,,,F00A,,B08,,"Fr_t. Fig. waist up, drab, mould_d Nude fem, low head_d, neckl.",1653,Dq.,h. 95,Nude Fem,No,No,C021,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191501/,,,F06,,B08,,H_d model_d bearded man. Holds curv_d scimilar in left to breast Rt Hanging- Robbed. oval base.,,,,,No,No,C005,31-43-433,1898,,,,,,,,
F13,http://www.ur-online.org/media_item/192781/,,,F13,,B08,,"Cl. relief-mould_d
Nude male. Fig",12756,Dq.,,Nude armed man,No,No,C014,,1311 [1310 original [0 crossed out],,,,,,,,
F20,http://www.ur-online.org/media_item/193037/,,,F20,,B08,,"[109 circled top of note]
TC. relief. Beard_d man. full face.
hands folded below breast. Elaborate drapery. Fr_t from waist up
Idem.
30-12-547",18011,Dq.,65x40,"Dress_d man-Kuanak-clasp_d
clasp_d Horned bonnett",No,No,C058,32-40-15,2049,,,,,,,,
F30,http://www.ur-online.org/media_item/193293/,,,F30,,B08,,"[14 circled upper top of note]
Moulded plaque, broken middle
Idem
u.1530
Nude, bejeweled. standing:clasped
Light beaded veil covering shoulders & breast.
chocker-2 string bead necklace. pendant inverted flower of pomegranate. Lunate earrings..
Hair band-Locks right & left
comb ornament.
Slim, youth. Round Face",1531,Dq.,55x40mm,,Yes,No,C005,15655,,,,,,,,,
F39,http://www.ur-online.org/media_item/193549/,,,F39,,B08,,"Seat_d God_ss on throne. Full face h. clasp_d- 
Flat head_d Long Flounc_d robe cover_d w. salt.",18057,Dq.,110x55,Seat_d God_ss clasp_d-Kaunak Flat head derss,No,No,C020,,,,,,,,,,
Ur Excavations IX; The Neo-Babylonian and Persian Periods,http://www.ur-online.org/media_item/14/,,,,,,,,,,,,,,,,,,Ur Excavations IX; The Neo-Babylonian and Persian Periods,,1962,"Woolley, L. and Mallowan, Max",Oxford University Press,Oxford,
8490,http://www.ur-online.org/media_item/181518/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189454/,Travel; Landscape; Village; Tree,PH,F02,007b,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189710/,,,F55,,B08,,Clay mould-Red. grey. Nude fem. w. neckl. & belt. Top of head broken.,1378,Dq.,h. 120,Mould-Nude Fem.,No,No,C020,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189966/,,,F46,,B08,,"Head-
Brown-well model_d
[cf. 2872, 2933]",2873,Dq.,,Fem. head,No,Yes,C041,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191246/,,,F00A,,B08,,Nude fem. Waist up. only Drab clay mould_d,1725,Dq.,h. 45 mm,Nude Fem,No,No,C022,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191502/,,,F06,,B08,,"lm. below surf. 

Grotesq. Fig. Baked clay. H. model_d left arm missing. male fig. Fla H_d pellet eyes, coarse nose, round_d chin-Holds vertical_y against breast..a thick stick w. hooked top.- Body hollowed inside to receive a holder. 

Man holding scimilar press_d on breast w. the r. hand. Left broken away. Hand model_d hollow to be mounted on a pole-Archaic. Nos pinched. Pellet eyes-one missing. Head depress_d above-bitumen wig? Round thick neck. No visible beard-Painted? Broad square shoulders-Arms added pirce-Body cylindrical. Band of clay round head suggests turban.",8758,TTF,115x80m,Arch man H_d model_d-war god &  similar,No,No,C006,17204,,76,,,,,,,
F13,http://www.ur-online.org/media_item/192782/,,,F13,,B08,,"TC. Fr_t waist up.
Beard_d man, full face, h. clasp_d.
upper body nude",18014,Dq,55x40mm,Nude Man clasp_d,No,No,C015,,2049,,,,,,,,
F20,http://www.ur-online.org/media_item/193038/,,,F20,,B08,,"TC. Beard_d man, full face
hold_g axe in l.h.
Fr_t. waist up.",18163,Dq.,50x40mm,"Man-left holds axe
armed Rt:",No,No,C059,,2127,,,,,,,,
F30,http://www.ur-online.org/media_item/193294/,,,F30,,B08,,Framed by crescents & stars,,,,,No,No,C006,,,,,,,,,,
F39,http://www.ur-online.org/media_item/193550/,,,F39,,B08,,Small Fem. Fig= U. 3015? seat_d on chair-Broken below knees.,3258,Dq.,,seated-clasp_d-Kaunak,No,Yes,C021,,,,,,,,,,
Ur Excavations III: Archaic Seal-Impressions,http://www.ur-online.org/media_item/15/,,,,,,,,,,,,,,,,,,Ur Excavations III: Archaic Seal-Impressions,,1936,"Legrain, Leon, and Woolley, Leonard",Oxford University Press,Oxford,
8491,http://www.ur-online.org/media_item/181519/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189455/,Travel; People; Village; Female; Male,PH,F02,007c,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189711/,,,F55,,B08,,Clay mould. drab. Nude Fem. Broken below waist,1379,Dq.,h.56,Mould Nude Fem.,No,No,C021,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189967/,,,F46,,B08,,Female Fig-Head only,17135,NH neo. Bab,,Fem. head-,No,Yes,C042,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191247/,,,F00A,,B08,,Fr_t TC. Fig. Whitish Nude fem. broken at knees. no eletail,1748,Dq.,45 mm,Nude fem.,No,No,C023,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191503/,,,F06,,B08,,"Upper part. clay fig. of a man in cone-shap_d cap w. staff(?) over r. shoulder l. arm broken away eyes applied. Staff curves over should. into a crook.

(Martu) Sheperd w. crook_d stick  over r. shoulder H. model_d-in round-Back muscles good-split legs suggest riding astride..a ram? l. broken away. Pinch_d nose. Pellet eyes no mouth. No bear(pauled, scratched?:) Curious conical cap(combed hair?) woollen turban. Slim body. Good proport &a Hilude Incised fingers-Legs split by straight cut at back-tight shawl:(or loincloth?)",1231,Dq.,75x39mm,Luhimu in jund,No,No,C007,15672,176&192,77,,,,,,,
F13,http://www.ur-online.org/media_item/192783/,,,F13,,B08,,"TC. relief. Beard_d man, full face
upper body nude-cary_g bird between  clasp_d h-Broken at waist.",18013,Dq.,55x30mm,Man-carries bird in clasp_d h.,No,No,C016,32-40-22,2049,,,,,,,,
F20,http://www.ur-online.org/media_item/193039/,,,F20,,B08,,"TC. broken at waist.
Beard_d god-high horn_d head_d.
Long lock of hair, ending in curls over sh.. Beard to waist-Supports a mace against each should.",15735,Dq.,h.75mm,Armed God,Yes,No,C060,,1549,,,,,,,,
F30,http://www.ur-online.org/media_item/193295/,,,F30,,B08,,"TC. relief.
Goddess or woman nude (?) w, clasped hands below breasts, and on background, crescent moons & stars.
Broken at waist.",16916,,,"Seat_d kaunk-clasped [drawing]
Birds-",No,No,C007,31-43-418,1853,,,,,,,,
F39,http://www.ur-online.org/media_item/193551/,,,F39,,B08,,TC. relief-seated goddess. Flounced dress. Head missing.,2530,Dq.,,Seat_d-Kaunak,No,No,C022,31-16-907,,,,,,,,,
 Ur Excavations II; The Royal Cemetery,http://www.ur-online.org/media_item/16/,,,,,,,,,,,,,,,,,,Ur Excavations II; The Royal Cemetery,,1934,"Woolley, Leonard",Oxford University Press,Oxford,
8492,http://www.ur-online.org/media_item/181520/,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189456/,Travel; People; Female; Turks; Village,PH,F02,007d,B17,LP,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189712/,,,F55,,B08,,clay mould-Greenish subject non identifi_ble,1470,Dq.,50x35.,Mould-,No,No,C022,15588,,,,,,,,,
F46,http://www.ur-online.org/media_item/189968/,,,F46,,B08,,"Nude woman, h. clasp_d Broken at knees",16940,Dq.,110.,Nude clasp_d,No,Yes,C043,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191248/,,,F00A,,B08,,Nude Fem. mould_d Red Clay; Nude fem. mould_d red clay,1372; 1372,Dq.; Dq.,h. 107; h. 107.,Nude Fem; Nude - fem,No; No,No; No,C024,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191504/,,,F06,,B08,,Hand. model_d Beard_d-man-Draped over l. sh. mark on rt. nude shoulder Left to breast-Rt. broken-pinch_d nose-Pellet eyes,,,,,No,No,C008,31-43-434,1898,,,,,,,,
F13,http://www.ur-online.org/media_item/192784/,,,F13,,B08,,"TC. relief-
Beard_d man with bird
Broken off at waist
Idem.
16226:
31-43-444
Wears belt
fring_d Kilt",16467,Dq.,,"Man profile holds bird on staff
w both hands",No,No,C017,,1861,,,,,,,,
F20,http://www.ur-online.org/media_item/193040/,,,F20,,B08,,"Beard_d God- Type VIII. 4.
A. Broken below waist: : 31-43-454
B      ""             ""                         ""
C = (separate card.)
D-broken below hands-h.65.smaller.
C-Broken off at hips. God. h.110
Idem-31-16-917",16450 [A in blue pencil],"Dq,",,Armed god,No,No,C061,,1854,,,,,,,,
F30,http://www.ur-online.org/media_item/193296/,,,F30,,B08,,"TC. relief. fem. standing, dress_d, clasped background. w. [drawing]
Head_d elaborate",1532,Dq.,72mm,=1531,No,No,C008,31-16-880,,,,,,,,,
F39,http://www.ur-online.org/media_item/193552/,,,F39,,B08,,TC. Fig. Fr of lower part: seated Fem? fig. Flounced skirt.,1732,Dq.,53mm,seat_d-Kaunakes,No,No,C023,15691,,63,,,,,,,
 Ur Excavations VI; The Ur III Period,http://www.ur-online.org/media_item/17/,,,,,,,,,,,,,,,,,,Ur Excavations VI; The Ur III Period,,1974,"Woolley, Leonard",Oxford University Press,Oxford,
"Extant Silver Pipes from Ur, 2450 BC",http://www.ur-online.org/media_item/174609/,,,,,,,,,,,,,,,,,,"Extant Silver Pipes from Ur, 2450 BC",,2000,"Lawergren, Bo",Marie Leidorf,Rahden/Westf,2,Studien zur Musikarchaologie,"Hickmann, E."
PH,http://www.ur-online.org/media_item/189457/,Travel; People; Female; Village,PH,F02,007e,B17,LP,,,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189713/,,,F55,,B08,,Fr. of mould for fig. Lowerpart of Flounced skirt-,3350,Dq.,,Mould-Flounc_d skirt,No,No,C023,31-16-940,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189969/,,,F46,,B08,,"Clay fig. Fr_l-Reddish 
cf 2933-2873",2872,Dq.,,Nude clasp_d,No,Yes,C044,,,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191249/,,,F00A,,B08,,Fem. Fig (weather_d) Light drab. mould_d,1373,Dq.,,Nude Fem,No,No,C025,84,,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191505/,,,F06,,B08,,"[88 circled top of note]
F_t drab clay fig. priest heavily
drap_d Long blue beard down to breast 
Head & feet missing.
Votary of the Moon - God., w. crescent on relief - tattoed?) on the right shoulder 
hand modelled Fig. in the round, deeply incised. - Shawl over left shoulder",6194,"E.H.
From below surface of E.H.",70x47mm.,,No,No,C009,16261,,,,,,,,,,,
F13,http://www.ur-online.org/media_item/192785/,,,F13,,B08,,"Beard_d man. w kilt, advance_g.
rt.-In his rt. h. an axe",18002,Dq.,80x35,"Arm_d man-Axe-Left extend_d
kilt",No,No,C018,,2048,,,,,,,,,,
F20,http://www.ur-online.org/media_item/193041/,,,F20,,B08,,"Upper portion of clay relief-
w. fig. similar to U. 1301.
Idem: 31-16-918.
""        : Fr-t [97 circled]",1303,Dq.,76x56mm,Armed-god,Yes,No,C062,,190,,,,,,,,,,
F30,http://www.ur-online.org/media_item/193297/,,,F30,,B08,,"TC. Seat_d fem. w. long flounc_d
dress, h. clasp_d.",19163,Brought in,90mm,Seat_d god_ss Clasp Kaunak,No,No,C009,,2285,,,,,,,,,,
F39,http://www.ur-online.org/media_item/193553/,,,F39,,B08,,mould_d drab clay fig. Fem. fig seated on chair(Facing) holds cup in rt. h.,1376,Dq.,hl. 53mm,seat_d-Kaunakes-clasp_d(?),No,No,C024,,189,,,,,,,,,,
Ur Excavations Texts VI.2: Literary and Religious Texts,http://www.ur-online.org/media_item/18/,,,,,,,,,,,,,,,,,,Ur Excavations Texts VI.2: Literary and Religious Texts,,1966,"Gadd, C.J., Kramer, S.N.",British Museum Publications,London,2,,
8494,http://www.ur-online.org/media_item/181522/,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189458/,Travel; People; Village; Female; Male,PH,F02,007f,B17,LP,,,,,,,,,,,,,,,,,,,,
F55,http://www.ur-online.org/media_item/189714/,,,F55,,B08,,Mould-(brok. mend_d) Nude Fem Fig-,17603,Dq.,110,Mould-Nude clasp_d?,No,No,C024,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189970/,,,F46,,B08,,"Nude Fem. clasp_d Head & torso only
[cf.2872-3]",2933,Dq.,,Nude-clasp_d,No,Yes,C045,,,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191250/,,,F00A,,B08,,Fem. Fig. High double head_d. Broken below waist. Drab. mould_d,1380,Dq.,h. 56,Nude Fem,No,No,C026,,,,,,,,,,,,
F06,http://www.ur-online.org/media_item/191506/,,,F06,,B08,,"Fringes & folds below crossed hands are deeply incised.
Long beard (?) in four braided strands.
Head, Feet, R. arm broken off.
Slim body. Good sense of relief.",,,,,No,No,C009A,,,,,,,,,,,,
